med_class,super_table_col_name,med_name,medication_id,med_name,med_name_generic,therapeutic_class,pharmacy_class,pharmacy_subclass,count_14,count_15,count_16,count_17,count_18,count_19,count_20,total
other,NULL,"METHYLENE BLUE 50 MG/10ML IV SOLN""""",132815,"METHYLENE BLUE 50 MG/10ML IV SOLN""""",Methylene Blue (Antidote),Miscellaneous Products,Antidotes,Antidotes and Specific Antagonists,0,0,0,43,90,98,36,267
other,NULL,"IMMUNE GLOBULIN (HUMAN) 20 GM/200ML IJ SOLN""""",106117,"IMMUNE GLOBULIN (HUMAN) 20 GM/200ML IJ SOLN""""",Immune Globulin (Human),Biological,Antisera,Immune Serums,0,0,0,4,0,64,199,267
other,NULL,VINCRISTINE CHEMO INFUSION,400231,VINCRISTINE CHEMO INFUSION,NULL,NULL,NULL,NULL,57,36,19,50,55,35,12,264
other,NULL,ARSENIC TRIOXIDE IVPB,900168,ARSENIC TRIOXIDE IVPB,NULL,NULL,NULL,NULL,118,0,0,145,0,0,0,263
other,NULL,ISAVUCONAZONIUM SULFATE IVPB,900261,ISAVUCONAZONIUM SULFATE IVPB,NULL,NULL,NULL,NULL,0,0,8,25,138,82,10,263
other,NULL,"IFOSFAMIDE/MESNA CHEMO INFUSION""""",400166,"IFOSFAMIDE/MESNA CHEMO INFUSION""""",NULL,NULL,NULL,NULL,95,43,69,13,10,14,13,257
other,NULL,FOMEPIZOLE IVPB,400152,FOMEPIZOLE IVPB,NULL,NULL,NULL,NULL,34,19,34,32,28,52,38,237
other,NULL,"LEVETIRACETAM 5 MG/ML NS (NICU)""""",600335,"LEVETIRACETAM 5 MG/ML NS (NICU)""""",NULL,Neuromuscular Drugs,Anticonvulsant,Anticonvulsants - Misc.,0,0,0,89,51,38,45,223
other,NULL,PACLITAXEL CHEMO INFUSION,410033,PACLITAXEL CHEMO INFUSION,NULL,NULL,NULL,NULL,28,19,26,30,27,47,45,222
other,NULL,MAGNESIUM SULFATE 2 G IVPB,400044,MAGNESIUM SULFATE 2 G IVPB,NULL,NULL,NULL,NULL,20,0,5,26,56,95,14,216
other,NULL,ONDANSETRON IVPB,400200,ONDANSETRON IVPB,NULL,NULL,NULL,NULL,14,16,27,35,31,55,33,211
other,NULL,PAMIDRONATE IVPB,900049,PAMIDRONATE IVPB,NULL,NULL,NULL,NULL,70,46,18,21,24,20,9,208
other,NULL,ALPROSTADIL DRIP (NICU),600509,ALPROSTADIL DRIP (NICU),NULL,NULL,NULL,NULL,25,6,13,36,56,60,12,208
other,NULL,RASBURICASE IV INFUSION,900034,RASBURICASE IV INFUSION,NULL,NULL,NULL,NULL,28,27,22,32,29,44,21,203
other,NULL,CISPLATIN WITH CYCLOPHOSPHAMIDE WITH ETOPOSIDE INFUSION,400241,CISPLATIN WITH CYCLOPHOSPHAMIDE WITH ETOPOSIDE INFUSION,NULL,NULL,NULL,NULL,49,30,73,0,23,0,0,175
other,NULL,"CHLOROTHIAZIDE 28 MG/ML SW IV SYRINGE (NICU)""""",600256,"CHLOROTHIAZIDE 28 MG/ML SW IV SYRINGE (NICU)""""",NULL,Cardiovascular Agents,Diuretics,Thiazides and Thiazide-Like Diuretics,0,0,2,32,0,60,64,158
other,NULL,DANTROLENE IVPB,400129,DANTROLENE IVPB,NULL,NULL,NULL,NULL,14,23,51,5,44,9,6,152
other,NULL,FOSAPREPITANT IVPB,900189,FOSAPREPITANT IVPB,NULL,NULL,NULL,NULL,21,13,18,30,32,28,7,149
other,NULL,"LIDOCAINE HCL (CARDIAC) 20 MG/ML IV SOLN""""",4459,"LIDOCAINE HCL (CARDIAC) 20 MG/ML IV SOLN""""",Lidocaine HCl (Cardiac),Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics Type I-B,19,21,26,34,32,12,0,144
other,NULL,MYCOPHENOLATE IN D5W IVPB,900172,MYCOPHENOLATE IN D5W IVPB,NULL,NULL,NULL,NULL,0,32,0,0,106,6,0,144
other,NULL,"FOSPHENYTOIN 25 MG PE/ML NS (NICU)""""",600289,"FOSPHENYTOIN 25 MG PE/ML NS (NICU)""""",NULL,Neuromuscular Drugs,Anticonvulsant,Hydantoins,0,0,0,31,1,50,61,143
other,NULL,DEXTROSE VARIABLE CONC INFUSION (PEDIATRIC),200014,DEXTROSE VARIABLE CONC INFUSION (PEDIATRIC),NULL,NULL,NULL,NULL,78,17,37,0,0,0,0,132
other,NULL,CEFTAROLINE FOSAMIL (TEFLARO) IVPB,900187,CEFTAROLINE FOSAMIL (TEFLARO) IVPB,NULL,NULL,NULL,NULL,0,44,71,17,0,0,0,132
other,NULL,IDARUBICIN CHEMO INFUSION,400165,IDARUBICIN CHEMO INFUSION,NULL,NULL,NULL,NULL,5,36,20,15,34,21,0,131
other,NULL,LEVOCARNITINE IVPB,400181,LEVOCARNITINE IVPB,NULL,NULL,NULL,NULL,0,0,0,0,62,2,65,129
other,NULL,"RANITIDINE 0.5MG/ML NS (NICU)""""",600303,"RANITIDINE 0.5MG/ML NS (NICU)""""",NULL,Gastrointestinal Agents,Ulcer Drugs,H-2 Antagonists,0,0,18,33,70,4,0,125
other,NULL,PEDIATRIC MAGNESIUM SULFATE IVPB,900584,PEDIATRIC MAGNESIUM SULFATE IVPB,NULL,NULL,NULL,NULL,0,0,0,0,66,51,4,121
other,NULL,"NEOSTIGMINE METHYLSULFATE 10 MG/10ML IV SOLN""""",120650,"NEOSTIGMINE METHYLSULFATE 10 MG/10ML IV SOLN""""",Neostigmine Methylsulfate,Neuromuscular Drugs,Antimyasthenic Agents,"Antimyasthenic/Cholinergic Agents""""",0,0,19,44,35,14,4,116
other,NULL,METHYLENE BLUE IVPB,900032,METHYLENE BLUE IVPB,NULL,NULL,NULL,NULL,0,0,54,0,57,0,4,115
other,NULL,"PEDIATRIC REGULAR INSULIN DRIP 100 UNITS/100ML NS""""",900200,"PEDIATRIC REGULAR INSULIN DRIP 100 UNITS/100ML NS""""",NULL,NULL,NULL,NULL,50,43,0,0,14,0,0,107
other,NULL,FLUDARABINE INFUSION,410020,FLUDARABINE INFUSION,NULL,NULL,NULL,NULL,14,20,17,10,41,0,0,102
other,NULL,"ZOLEDRONIC ACID 4 MG/100ML IV SOLN""""",110604,"ZOLEDRONIC ACID 4 MG/100ML IV SOLN""""",Zoledronic Acid,Endocrine & Metabolic Drugs,Misc. Endocrine,Bone Density Regulators,0,0,0,0,0,27,75,102
other,NULL,TPN PEDIATRIC 5-50 KG GRADY,40820001003,TPN PEDIATRIC 5-50 KG GRADY,NULL,NULL,NULL,NULL,51,36,0,0,0,12,0,99
other,NULL,"TRANEXAMIC ACID 100 MG/ML IV SOLN""""",11573,"TRANEXAMIC ACID 100 MG/ML IV SOLN""""",Tranexamic Acid,Hematological Agents,Hemostatics,Hemostatics - Systemic,18,70,9,0,0,0,0,97
other,NULL,"5-FU 2-DAY PORTABLE PUMP (5 ML/HR) 270ML""""",900119,"5-FU 2-DAY PORTABLE PUMP (5 ML/HR) 270ML""""",NULL,NULL,NULL,NULL,5,15,19,7,16,30,4,96
other,NULL,"MAGNESIUM SULFATE 25 G/1000 ML NS- FOR NEUROLOGY SERVICE""""",900136,"MAGNESIUM SULFATE 25 G/1000 ML NS- FOR NEUROLOGY SERVICE""""",NULL,NULL,NULL,NULL,50,29,7,0,2,0,4,92
other,NULL,"TROMETHAMINE 30 MEQ/100ML IV SOLN""""",11608,"TROMETHAMINE 30 MEQ/100ML IV SOLN""""",Tromethamine,Nutritional Products,Minerals & Electrolytes,Bicarbonates,6,27,59,0,0,0,0,92
other,NULL,"CALCIUM CHLORIDE IV INFUSION 5G/500ML""""",900594,"CALCIUM CHLORIDE IV INFUSION 5G/500ML""""",NULL,NULL,NULL,NULL,0,0,0,6,30,54,0,90
other,NULL,GEMCITABINE INFUSION,410021,GEMCITABINE INFUSION,NULL,NULL,NULL,NULL,13,6,15,7,19,18,10,88
other,NULL,COLISTIMETHATE IVPB,900205,COLISTIMETHATE IVPB,NULL,NULL,NULL,NULL,23,1,0,12,6,0,44,86
other,NULL,VECURONIUM DRIP (NICU),900252,VECURONIUM DRIP (NICU),NULL,Cardiovascular Agents,Pressors,Anaphylaxis Therapy Agents,0,0,32,3,25,9,16,85
other,NULL,DEXTRAN 40 IN D5W 10 % IV SOLN,9759,DEXTRAN 40 IN D5W 10 % IV SOLN,Dextran 40 in D5W,Hematological Agents,Misc. Hematological,Plasma Expanders,69,7,6,1,0,0,0,83
other,NULL,OXALIPLATIN INFUSION,410032,OXALIPLATIN INFUSION,NULL,NULL,NULL,NULL,5,13,14,6,9,27,9,83
other,NULL,ALBUMIN 5 % IV CONTINUOUS INFUSION SYRINGE (NICU),601028,ALBUMIN 5 % IV CONTINUOUS INFUSION SYRINGE (NICU),NULL,Hematological Agents,Misc. Hematological,Plasma Proteins,0,0,0,0,74,9,0,83
other,NULL,DOXORUBICIN LIPOSOMAL INFUSION,410017,DOXORUBICIN LIPOSOMAL INFUSION,NULL,NULL,NULL,NULL,10,10,4,17,13,26,2,82
other,NULL,"FOSPHENYTOIN 1000 MGPE/50 ML NS IVPB""""",600497,"FOSPHENYTOIN 1000 MGPE/50 ML NS IVPB""""",NULL,Neuromuscular Drugs,Anticonvulsant,Hydantoins,77,0,0,0,0,0,0,77
other,NULL,"IBUTILIDE FUMARATE 1 MG/10ML IV SOLN""""",101445,"IBUTILIDE FUMARATE 1 MG/10ML IV SOLN""""",Ibutilide Fumarate,Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics Type III,10,3,5,11,17,24,5,75
other,NULL,ACETYLCYSTEINE (ACETADOTE) IV INFUSION- NON-APAP LIVER FAILURE,900305,ACETYLCYSTEINE (ACETADOTE) IV INFUSION- NON-APAP LIVER FAILURE,NULL,NULL,NULL,NULL,0,0,0,0,3,44,21,68
other,NULL,FACTOR IX RECOMB (BENEFIX) INFUSION,900078,FACTOR IX RECOMB (BENEFIX) INFUSION,NULL,NULL,NULL,NULL,0,0,65,0,0,0,0,65
other,NULL,"KCL 1 MEQ/3.5ML SW (NICU) IV SYRINGE""""",600347,"KCL 1 MEQ/3.5ML SW (NICU) IV SYRINGE""""",NULL,Nutritional Products,Minerals & Electrolytes,Potassium,0,0,3,10,12,22,18,65
other,NULL,"VALPROATE SODIUM 100 MG/ML IV SOLN""""",20887,"VALPROATE SODIUM 100 MG/ML IV SOLN""""",Valproate Sodium,Neuromuscular Drugs,Anticonvulsant,Valproic Acid,48,15,0,1,0,0,0,64
other,NULL,LEUCOVORIN INFUSION,410025,LEUCOVORIN INFUSION,NULL,NULL,NULL,NULL,7,8,6,9,10,21,2,63
other,NULL,"5-FU 4-DAY PORTABLE PUMP (2 ML/HR) 270ML""""",900117,"5-FU 4-DAY PORTABLE PUMP (2 ML/HR) 270ML""""",NULL,NULL,NULL,NULL,0,2,0,26,12,14,5,59
other,NULL,FEIBA INFUSION,900530,FEIBA INFUSION,NULL,NULL,NULL,NULL,0,0,3,0,31,17,7,58
other,NULL,ZZ EXTEMPORANEOUS TEMPLATE,800000,ZZ EXTEMPORANEOUS TEMPLATE,NULL,NULL,NULL,NULL,12,19,11,0,4,6,3,55
other,NULL,"ADENOSINE 12 MG/4ML IV SOLN""""",39477,"ADENOSINE 12 MG/4ML IV SOLN""""",Adenosine,Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics - Misc.,52,0,0,0,0,0,0,52
other,NULL,COPPER CHLORIDE IVPB,900263,COPPER CHLORIDE IVPB,NULL,NULL,NULL,NULL,0,0,5,21,0,21,5,52
other,NULL,"STUDY RIVIPANSEL/PLACEBO 30 MG/ML IV SOLUTION""""",600797,"STUDY RIVIPANSEL/PLACEBO 30 MG/ML IV SOLUTION""""",NULL,NULL,NULL,NULL,0,0,11,33,4,4,0,52
other,NULL,CLADRIBINE CHEMO INFUSION,400116,CLADRIBINE CHEMO INFUSION,NULL,NULL,NULL,NULL,22,18,0,0,0,10,0,50
other,NULL,"CONIVAPTAN HCL IN DEXTROSE 20-5 MG/100ML-% IV SOLN""""",96988,"CONIVAPTAN HCL IN DEXTROSE 20-5 MG/100ML-% IV SOLN""""",Conivaptan HCl in Dextrose,Endocrine & Metabolic Drugs,Misc. Endocrine,Vasopressin Receptor Antagonists,11,0,10,8,18,3,0,50
other,NULL,"CETUXIMAB 100 MG/50ML IV SOLN""""",37989,"CETUXIMAB 100 MG/50ML IV SOLN""""",Cetuximab,Antineoplastic Agents,Antineoplastics,Antineoplastic - Antibodies,13,4,0,12,18,2,0,49
other,NULL,GLUCAGON INFUSION,900174,GLUCAGON INFUSION,NULL,NULL,NULL,NULL,3,1,3,4,37,1,0,49
other,NULL,BLEOMYCIN CHEMO INFUSION,400096,BLEOMYCIN CHEMO INFUSION,NULL,NULL,NULL,NULL,4,8,10,11,4,8,3,48
other,NULL,DEXTRAN 40 IN SALINE 10-0.9 % IV SOLN,23876,DEXTRAN 40 IN SALINE 10-0.9 % IV SOLN,Dextran 40 in Saline,Hematological Agents,Misc. Hematological,Plasma Expanders,44,0,0,3,1,0,0,48
other,NULL,IMMUNE GLOBULIN 10% IV SYRINGE (NICU),600545,IMMUNE GLOBULIN 10% IV SYRINGE (NICU),NULL,Biological,Antisera,NULL,0,0,0,7,21,17,3,48
other,NULL,TPN ADULT GRADY PERIPHERAL - CYCLIC,4082000102,TPN ADULT GRADY PERIPHERAL - CYCLIC,NULL,NULL,NULL,NULL,0,0,0,0,39,2,5,46
other,NULL,SODIUM BICARBONATE IN LACTATED RINGERS,900554,SODIUM BICARBONATE IN LACTATED RINGERS,NULL,NULL,NULL,NULL,30,12,1,0,1,0,0,44
other,NULL,"SILDENAFIL CITRATE 10 MG/12.5ML IV SOLN""""",101323,"SILDENAFIL CITRATE 10 MG/12.5ML IV SOLN""""",Sildenafil Citrate,Cardiovascular Agents,Cardiovascular,Pulmonary Hypertension - Phosphodiesterase Inhibitors,0,0,0,39,5,0,0,44
other,NULL,CANGRELOR (KENGREAL) IV INFUSION,900326,CANGRELOR (KENGREAL) IV INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,43,0,43
other,NULL,CARFILZOMIB INFUSION,900555,CARFILZOMIB INFUSION,NULL,NULL,NULL,NULL,0,14,16,6,0,6,0,42
other,NULL,"ABCIXIMAB 2 MG/ML IV SOLN""""",14369,"ABCIXIMAB 2 MG/ML IV SOLN""""",Abciximab,Hematological Agents,Misc. Hematological,Platelet Aggregation Inhibitors,11,13,4,8,5,0,0,41
other,NULL,"METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN""""",115826,"METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN""""",Methotrexate Sodium,Antineoplastic Agents,Antineoplastics,Antimetabolites,0,0,1,14,15,11,0,41
other,NULL,PROCAINAMIDE IV INFUSION,400063,PROCAINAMIDE IV INFUSION,NULL,NULL,NULL,NULL,7,1,2,0,2,20,8,40
other,NULL,ATRACURIUM INFUSION,900009,ATRACURIUM INFUSION,NULL,NULL,NULL,NULL,16,10,13,0,0,0,0,39
other,NULL,CROTALIDAE POLYV (CROFAB) IVPB,900008,CROTALIDAE POLYV (CROFAB) IVPB,NULL,NULL,NULL,NULL,4,8,8,4,0,13,0,37
other,NULL,"ANTIHEMOPHILIC FACTOR-VWF (ALPHANATE/VWF) INFUSION""""",900228,"ANTIHEMOPHILIC FACTOR-VWF (ALPHANATE/VWF) INFUSION""""",NULL,NULL,NULL,NULL,0,37,0,0,0,0,0,37
other,NULL,"LYMPHOCYTE,ANTI-THYMO (ATGAM) INFUSION",900181,"LYMPHOCYTE,ANTI-THYMO (ATGAM) INFUSION",NULL,NULL,NULL,NULL,0,8,9,9,0,10,0,36
other,NULL,"CAFFEINE CITRATE 500 MG/ NS 1000 ML""""",900157,"CAFFEINE CITRATE 500 MG/ NS 1000 ML""""",NULL,NULL,NULL,NULL,1,5,10,6,11,0,2,35
other,NULL,DARATUMUMAB (DARZALEX) CHEMO INFUSION,900267,DARATUMUMAB (DARZALEX) CHEMO INFUSION,NULL,NULL,NULL,NULL,0,0,4,15,11,5,0,35
other,NULL,COAGULATION FACTOR IX RECOMB (IXINITY) IV INFUSION,900366,COAGULATION FACTOR IX RECOMB (IXINITY) IV INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,0,34,34
other,NULL,"PANTOPRAZOLE 0.8 MG/ML NS IV SYRINGE (NICU)""""",600809,"PANTOPRAZOLE 0.8 MG/ML NS IV SYRINGE (NICU)""""",NULL,Gastrointestinal Agents,Ulcer Drugs,Proton Pump Inhibitors,0,0,1,3,0,2,27,33
other,NULL,CYCLOSPORINE IVPB,400124,CYCLOSPORINE IVPB,NULL,NULL,NULL,NULL,0,0,1,0,23,9,0,33
other,NULL,PENTOBARBITAL IVPB,400204,PENTOBARBITAL IVPB,NULL,NULL,NULL,NULL,8,24,0,0,0,0,0,32
other,NULL,"GADOXETATE DISODIUM 0.25 MOL/L IV SOLN""""",93574,"GADOXETATE DISODIUM 0.25 MOL/L IV SOLN""""",Gadoxetate Disodium,Miscellaneous Products,Diagnostic Products,Miscellaneous Contrast Media,0,0,4,12,11,4,1,32
other,NULL,"FUROSEMIDE PEDIATRIC CONTONUOUS INFUSION 1 MG/ML""""",900254,"FUROSEMIDE PEDIATRIC CONTONUOUS INFUSION 1 MG/ML""""",NULL,NULL,NULL,NULL,0,0,0,0,20,8,4,32
other,NULL,QUINIDINE GLUCONATE IV INFUSION,900212,QUINIDINE GLUCONATE IV INFUSION,NULL,NULL,NULL,NULL,0,6,0,18,6,0,0,30
other,NULL,DACARBAZINE INFUSION,410013,DACARBAZINE INFUSION,NULL,NULL,NULL,NULL,5,2,8,3,4,4,2,28
other,NULL,"FUROSEMIDE 10 MG/ML IJ SOLN""""",3291,"FUROSEMIDE 10 MG/ML IJ SOLN""""",Furosemide,Cardiovascular Agents,Diuretics,Loop Diuretics,0,8,10,10,0,0,0,28
other,NULL,OCTREOTIDE DRIP (NICU) IV SYRINGE,601029,OCTREOTIDE DRIP (NICU) IV SYRINGE,NULL,NULL,NULL,NULL,0,0,0,0,28,0,0,28
other,NULL,"CISATRACURIUM BESYLATE 20 MG/10ML IV SOLN""""",119123,"CISATRACURIUM BESYLATE 20 MG/10ML IV SOLN""""",Cisatracurium Besylate,Neuromuscular Drugs,Neuromuscular Blockers,Nondepolarizing Muscle Relaxants,0,0,1,5,8,7,6,27
other,NULL,VINBLASTINE CHEMO INFUSION,400230,VINBLASTINE CHEMO INFUSION,NULL,NULL,NULL,NULL,3,2,8,3,4,4,2,26
other,NULL,PROTAMINE SULFATE IVPB,400213,PROTAMINE SULFATE IVPB,NULL,NULL,NULL,NULL,0,4,4,2,2,6,7,25
other,NULL,ALBUMIN 5 % IV SYRINGE (NICU),600762,ALBUMIN 5 % IV SYRINGE (NICU),NULL,Hematological Agents,Misc. Hematological,Plasma Proteins,0,0,0,0,7,18,0,25
other,NULL,BENDAMUSTINE INFUSION,410042,BENDAMUSTINE INFUSION,NULL,NULL,NULL,NULL,4,4,8,4,4,0,0,24
other,NULL,INFLIXIMAB IVPB,400169,INFLIXIMAB IVPB,NULL,NULL,NULL,NULL,4,1,5,1,7,5,0,23
other,NULL,STUDY ESETT DRUG IN NS 100 ML,600775,STUDY ESETT DRUG IN NS 100 ML,NULL,NULL,NULL,NULL,0,1,6,16,0,0,0,23
other,NULL,"NALOXONE HCL 0.4 MG/ML IJ SOLN""""",5373,"NALOXONE HCL 0.4 MG/ML IJ SOLN""""",Naloxone HCl,Miscellaneous Products,Antidotes,Opioid Antagonists,15,2,3,2,0,0,0,22
other,NULL,"LEVETIRACETAM 500 MG/5ML IV SOLN""""",77195,"LEVETIRACETAM 500 MG/5ML IV SOLN""""",levETIRAcetam,Neuromuscular Drugs,Anticonvulsant,Anticonvulsants - Misc.,5,2,1,13,0,0,0,21
other,NULL,BEVACIZUMAB INFUSION,410002,BEVACIZUMAB INFUSION,NULL,NULL,NULL,NULL,1,3,5,0,8,0,4,21
other,NULL,"HIGH CONCENTRATION INSULIN DRIP BB/CCB""""",900334,"HIGH CONCENTRATION INSULIN DRIP BB/CCB""""",NULL,NULL,NULL,NULL,0,0,0,0,0,21,0,21
other,NULL,DACTINOMYCIN CHEMO INFUSION,400128,DACTINOMYCIN CHEMO INFUSION,NULL,NULL,NULL,NULL,19,1,0,0,0,0,0,20
other,NULL,PERAMIVIR IVPB,900253,PERAMIVIR IVPB,NULL,NULL,NULL,NULL,0,0,5,4,10,1,0,20
other,NULL,VINORELBINE CHEMO INFUSION,400232,VINORELBINE CHEMO INFUSION,NULL,NULL,NULL,NULL,10,0,0,4,5,0,0,19
other,NULL,"MAGNESIUM SULFATE 60 MG/ML NS (NICU)""""",600332,"MAGNESIUM SULFATE 60 MG/ML NS (NICU)""""",NULL,Nutritional Products,Minerals & Electrolytes,Magnesium,0,0,0,13,2,0,4,19
other,NULL,BIVALIRUDIN CONTINUOUS INFUSION,900270,BIVALIRUDIN CONTINUOUS INFUSION,NULL,NULL,NULL,NULL,0,0,0,7,0,3,9,19
other,NULL,TRASTUZUMAB INFUSION,410039,TRASTUZUMAB INFUSION,NULL,NULL,NULL,NULL,4,0,0,8,2,4,0,18
other,NULL,ALCOHOL 98 % IV SOLN,257,ALCOHOL 98 % IV SOLN,Alcohol,Nutritional Products,Nutrients,Carbohydrates,0,2,2,11,3,0,0,18
other,NULL,ALBUMIN 25 % IV SYRINGE (NICU),600763,ALBUMIN 25 % IV SYRINGE (NICU),NULL,Hematological Agents,Misc. Hematological,Plasma Proteins,0,0,0,0,15,3,0,18
other,NULL,"STUDY BAF312/PLACEBO IV SYRINGE""""",900328,"STUDY BAF312/PLACEBO IV SYRINGE""""",NULL,NULL,NULL,NULL,0,0,0,0,0,18,0,18
other,NULL,HETASTARCH-NACL 6-0.9 % IV SOLN,25174,HETASTARCH-NACL 6-0.9 % IV SOLN,Hetastarch-NaCl,Hematological Agents,Misc. Hematological,Plasma Expanders,2,0,1,5,7,2,0,17
other,NULL,"BIVALIRUDIN INFUSION (FOR 2A CATH/STRESS)""""",900132,"BIVALIRUDIN INFUSION (FOR 2A CATH/STRESS)""""",NULL,NULL,NULL,NULL,3,5,0,4,2,3,0,17
other,NULL,ANTIHEMOPHILIC FACTOR (RECOMB) 500 UNITS IV KIT,32960,ANTIHEMOPHILIC FACTOR (RECOMB) 500 UNITS IV KIT,Antihemophilic Factor (Recomb),Hematological Agents,Misc. Hematological,Antihemophilic Products,5,2,4,2,1,3,0,17
other,NULL,"INSULIN REGULAR 0.2UNIT/ML NS (NICU)""""",600301,"INSULIN REGULAR 0.2UNIT/ML NS (NICU)""""",NULL,Endocrine & Metabolic Drugs,Antidiabetic,Insulin,0,0,0,11,4,2,0,17
other,NULL,"DIPYRIDAMOLE 5 MG/ML IV SOLN""""",9891,"DIPYRIDAMOLE 5 MG/ML IV SOLN""""",Dipyridamole,Miscellaneous Products,Diagnostic Products,Diagnostic Drugs,5,11,0,0,0,0,0,16
other,NULL,"SODIUM ACETATE 4 MEQ/ML IV SOLN""""",7302,"SODIUM ACETATE 4 MEQ/ML IV SOLN""""",Sodium Acetate,Nutritional Products,Minerals & Electrolytes,Bicarbonates,12,0,3,1,0,0,0,16
other,NULL,STUDY ALLOPREGNANOLONE 200MG IN SW 120ML INFUSION,900226,STUDY ALLOPREGNANOLONE 200MG IN SW 120ML INFUSION,NULL,NULL,NULL,NULL,0,16,0,0,0,0,0,16
other,NULL,PEMETREXED INFUSION,410035,PEMETREXED INFUSION,NULL,NULL,NULL,NULL,0,0,2,0,0,12,2,16
other,NULL,"STUDY RIVIPANSEL 30 MG/ML IV SOLUTION""""",600834,"STUDY RIVIPANSEL 30 MG/ML IV SOLUTION""""",NULL,NULL,NULL,NULL,0,0,0,16,0,0,0,16
other,NULL,"DEXMEDETOMIDINE HCL 200 MCG/2ML IV SOLN""""",121934,"DEXMEDETOMIDINE HCL 200 MCG/2ML IV SOLN""""",Dexmedetomidine HCl,Central Nervous System Drugs,Hypnotics,Non-Barbiturate Hypnotics,1,1,0,3,3,6,1,15
other,NULL,IRINOTECAN INFUSION,410024,IRINOTECAN INFUSION,NULL,NULL,NULL,NULL,0,2,0,0,10,3,0,15
other,NULL,ALTEPLASE 50 MG IV SOLR,9003,ALTEPLASE 50 MG IV SOLR,Alteplase,Hematological Agents,Misc. Hematological,Thrombolytic Enzymes,0,1,0,1,9,2,2,15
other,NULL,TRANEXAMIC ACID IV INFUSION,900340,TRANEXAMIC ACID IV INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,8,7,15
other,NULL,"AMINOCAPROIC ACID 250 MG/ML IV SOLN""""",403,"AMINOCAPROIC ACID 250 MG/ML IV SOLN""""",Aminocaproic Acid,Hematological Agents,Hemostatics,Hemostatics - Systemic,4,0,4,1,5,0,0,14
other,NULL,"TROMETHAMINE 0.3 MEQ/ML BOLUS FROM BOTTLE""""",600716,"TROMETHAMINE 0.3 MEQ/ML BOLUS FROM BOTTLE""""",NULL,Nutritional Products,Minerals & Electrolytes,Bicarbonates,3,10,1,0,0,0,0,14
other,NULL,ABCIXIMAB INFUSION,400039,ABCIXIMAB INFUSION,NULL,NULL,NULL,NULL,0,8,3,0,3,0,0,14
other,NULL,"ECULIZUMAB 5MG/ML INFUSION""""",900574,"ECULIZUMAB 5MG/ML INFUSION""""",NULL,NULL,NULL,NULL,0,0,1,2,0,0,11,14
other,NULL,"LEVOTHYROXINE 20 MCG/ML (NICU) IV SYRINGE""""",600345,"LEVOTHYROXINE 20 MCG/ML (NICU) IV SYRINGE""""",NULL,Endocrine & Metabolic Drugs,Thyroid,Thyroid Hormones,0,0,0,0,10,4,0,14
other,NULL,"STUDY MST-188/PLACEBO MAINTENANCE (>=55.1 KG)""""",900225,"STUDY MST-188/PLACEBO MAINTENANCE (>=55.1 KG)""""",NULL,NULL,NULL,NULL,0,11,2,0,0,0,0,13
other,NULL,"VALPROATE SODIUM 500 MG/5ML IV SOLN""""",103727,"VALPROATE SODIUM 500 MG/5ML IV SOLN""""",Valproate Sodium,Neuromuscular Drugs,Anticonvulsant,Valproic Acid,0,3,6,0,1,3,0,13
other,NULL,ALEMTUZUMAB CHEMO INFUSION,400072,ALEMTUZUMAB CHEMO INFUSION,NULL,NULL,NULL,NULL,0,0,0,7,0,6,0,13
other,NULL,COAGULATION FACTOR IX (RECOMB) 1000 UNITS IV KIT,132828,COAGULATION FACTOR IX (RECOMB) 1000 UNITS IV KIT,Coagulation Factor IX (Recomb),Hematological Agents,Misc. Hematological,Antihemophilic Products,0,0,0,3,8,0,2,13
other,NULL,"STUDY LENZILUMAB/ PLACEBO INFUSION""""",900379,"STUDY LENZILUMAB/ PLACEBO INFUSION""""",NULL,NULL,NULL,NULL,0,0,0,0,0,0,13,13
other,NULL,"FLUOROURACIL 1 GM/20ML IV SOLN""""",82204,"FLUOROURACIL 1 GM/20ML IV SOLN""""",Fluorouracil,Antineoplastic Agents,Antineoplastics,Antimetabolites,4,3,5,0,0,0,0,12
other,NULL,ANTITHYMOCYTE GLOBULIN (EQUINE) IVPB,400086,ANTITHYMOCYTE GLOBULIN (EQUINE) IVPB,NULL,NULL,NULL,NULL,12,0,0,0,0,0,0,12
other,NULL,"AMINOPHYLLINE 25 MG/ML IV SOLN""""",407,"AMINOPHYLLINE 25 MG/ML IV SOLN""""",Aminophylline,Respiratory Agents,Antiasthmatic,Xanthines,1,1,0,2,4,4,0,12
other,NULL,FAT EMULSION 20 % (NICU),600741,FAT EMULSION 20 % (NICU),NULL,Nutritional Products,Nutrients,Lipids,0,12,0,0,0,0,0,12
other,NULL,BRENTUXIMAB IVPB,900194,BRENTUXIMAB IVPB,NULL,NULL,NULL,NULL,0,0,1,2,7,0,2,12
