physionet,import,super_table_col_name,component_id,component,loinc_code
No,No,not_reviewed_(<100),823041333,Imipramine,0
No,No,not_reviewed_(<100),823041334,"Imipramine, Total",0
No,No,not_reviewed_(<100),823041528,Malonyl Carnitine (C3Dc),0
No,No,not_reviewed_(<100),823041624,Murine Typhus IgG,0
No,No,not_reviewed_(<100),823041832,Pentobarbital-Serum,0
No,No,not_reviewed_(<100),823041964,IGH RESULT,0
No,No,not_reviewed_(<100),823041966,IGK RESULT,0
No,No,not_reviewed_(<100),823041968,"COBALT, SERUM / PLASMA",0
No,No,not_reviewed_(<100),823041993,ZONISAMIDE,0
No,No,not_reviewed_(<100),823042000,"Date of Birth, Patient",0
No,No,not_reviewed_(<100),823042001,PATHOLOGIST INTERPRETATION,0
No,No,not_reviewed_(<100),823042106,"Q Fever IgG Titer,Phase Ii",0
No,No,not_reviewed_(<100),823042285,INHIBIN A-QUEST,0
No,No,not_reviewed_(<100),823042356,"Specimen Age, Cgd",0
No,No,not_reviewed_(<100),823042376,"VASCULAR ENDOTHELIAL GROWTH FACTOR, ELISA",0
No,No,not_reviewed_(<100),823042430,Tacrolimus/Prograf,0
No,No,not_reviewed_(<100),823042449,"FLUPHENAZINE, SERUM/ PLASMA",0
No,No,not_reviewed_(<100),823042472,Time Began-Urine,19089-2
No,No,not_reviewed_(<100),823042500,TISSUE CULTURE FOR HEMATOLOGIC DISORDER,0
No,No,not_reviewed_(<100),823042502,FISH B-CELL MALIGNANCY IGH 14Q32,0
No,No,not_reviewed_(<100),823042510,"CHROM. MICROARRAY, HEMATOLOGIC MALIG.",0
No,No,not_reviewed_(<100),823042533,Trypsin-Stool,0
No,No,not_reviewed_(<100),823042554,FLT3 ITD AND TKD MUTATION,0
No,No,not_reviewed_(<100),823042701,CIGARETTE SMOKER,0
No,No,not_reviewed_(<100),823042859,Oxymorphone - Serum,0
No,No,not_reviewed_(<100),823042860,Oxycodone - Serum,0
No,No,not_reviewed_(<100),823042896,LACTIC,0
No,No,not_reviewed_(<100),823042897,GLYCOLIC,0
No,No,not_reviewed_(<100),823042898,2-HYDROXYBUTYRIC,0
No,No,not_reviewed_(<100),823042899,3-HYDROXYPROPIONIC,0
No,No,not_reviewed_(<100),823042900,3-HYDROXYISOBUTYRIC,0
No,No,not_reviewed_(<100),823042901,3-HYDROXYBUTYRIC,0
No,No,not_reviewed_(<100),823042902,2-HYDROXYISOVALERIC,0
No,No,not_reviewed_(<100),823042903,"2-METHYL,3-HYDROXYBUTYRIC",0
No,No,not_reviewed_(<100),823042904,3-HYDROXYISOVALERIC,0
No,No,not_reviewed_(<100),823042905,METHYLMALONIC,0
No,No,not_reviewed_(<100),823042906,2-ET-3OHPROPIONIC,0
No,No,not_reviewed_(<100),823042907,2-HYDROXYISOCAPROIC,0
No,No,not_reviewed_(<100),823042908,3-HYDROXYVALERIC,0
No,No,not_reviewed_(<100),823042909,2-OH-3ME-VALERIC,0
No,No,not_reviewed_(<100),823042910,OCTANOIC,0
No,No,not_reviewed_(<100),823042911,ETHYLMALONIC,0
No,No,not_reviewed_(<100),823042912,PHENYLACETIC,0
No,No,not_reviewed_(<100),823042913,SUCCINIC,0
No,No,not_reviewed_(<100),823042914,METHYLSUCCINIC,0
No,No,not_reviewed_(<100),823042915,URACIL,0
No,No,not_reviewed_(<100),823042916,FUMARIC,0
No,No,not_reviewed_(<100),823042917,PROPIONYLGLYCINE,0
No,No,not_reviewed_(<100),823042918,5-HYDROXYHEXANOIC,0
No,No,not_reviewed_(<100),823042919,GLUTARIC,0
No,No,not_reviewed_(<100),823042920,3-METHYLGLUTARIC,0
No,No,not_reviewed_(<100),823042921,3-METHYLGLUTACONIC,0
No,No,not_reviewed_(<100),823042922,GLUTACONIC,0
No,No,not_reviewed_(<100),823042923,ISOVALERYLGLYCINE,0
No,No,not_reviewed_(<100),823042924,GLYOXYLIC,0
No,No,not_reviewed_(<100),823042925,MALIC,0
No,No,not_reviewed_(<100),823042926,3-HYDROXYADIPIC,0
No,No,not_reviewed_(<100),823042927,ADIPIC,0
No,No,not_reviewed_(<100),823042928,PYRUVIC,0
No,No,not_reviewed_(<100),823042929,5-OXOPROLINE,0
No,No,not_reviewed_(<100),823042930,2-OXOISOVALERIC,0
No,No,not_reviewed_(<100),823042931,3-METHYLCROTONYLGLYCINE,0
No,No,not_reviewed_(<100),823042932,TIGLYLGLYCINE,0
No,No,not_reviewed_(<100),823042933,MEVALONIC,0
No,No,not_reviewed_(<100),823042934,2-HYDROXYGLUTARIC,0
No,No,not_reviewed_(<100),823042935,3-HYDROXYGLUTARIC,0
No,No,not_reviewed_(<100),823042936,ACETOACETIC,0
No,No,not_reviewed_(<100),823042937,PHENYLLACTIC,0
No,No,not_reviewed_(<100),823042938,3-OH-3-METHYLGLUTARIC,0
No,No,not_reviewed_(<100),823042939,"2-OXO,3-METHYLVALERIC",0
No,No,not_reviewed_(<100),823042940,2-OXOISOCAPROIC,0
No,No,not_reviewed_(<100),823042941,HEXANOYLGLYCINE,0
No,No,not_reviewed_(<100),823042942,4-HYDROXYPHENYLACETIC,0
No,No,not_reviewed_(<100),823042943,2-HYDROXYADIPIC,0
No,No,not_reviewed_(<100),823042944,OCTENEDIOIC,0
No,No,not_reviewed_(<100),823042945,SUBERIC,0
No,No,not_reviewed_(<100),823042946,ACONITIC,0
No,No,not_reviewed_(<100),823042947,OROTIC,0
No,No,not_reviewed_(<100),823042948,PHENYLPROPIONYLGLYCINE,0
No,No,not_reviewed_(<100),823042949,HOMOVANILLIC ACID,0
No,No,not_reviewed_(<100),823042950,ISOCITRIC,0
No,No,not_reviewed_(<100),823042951,CITRIC,0
No,No,not_reviewed_(<100),823042952,METHYLCITRIC,0
No,No,not_reviewed_(<100),823042953,SEBACIC,0
No,No,not_reviewed_(<100),823042954,DECADIENEDIOIC,0
No,No,not_reviewed_(<100),823042955,4-HYDROXYPHENYLLACTIC,0
No,No,not_reviewed_(<100),823042956,2-OXOGLUTARIC,0
No,No,not_reviewed_(<100),823042957,PHENYLPYRUVIC,0
No,No,not_reviewed_(<100),823042958,2-OXOADIPIC,0
No,No,not_reviewed_(<100),823042959,HYDROXYDECANEDIOIC,0
No,No,not_reviewed_(<100),823042960,DODECANEDIOIC,0
No,No,not_reviewed_(<100),823042961,N-ACETYLTYROSINE,0
No,No,not_reviewed_(<100),823042962,4-HYDROXYPHENYLPYRUVIC,0
No,No,not_reviewed_(<100),823042963,SUCCINYLACETONE,0
No,No,not_reviewed_(<100),823042964,INTERPRETATION - OA,0
No,No,not_reviewed_(<100),823042965,SUBERYLGLYCINE,0
No,No,not_reviewed_(<100),823042966,MALONIC,0
No,No,not_reviewed_(<100),823042967,4 HYDROXYBUTYRIC,0
No,No,not_reviewed_(<100),823042968,ISOBUTYRYLGLYCINE,0
No,No,not_reviewed_(<100),823042969,2 METHYLBUTYRYLGLYCINE,0
No,No,not_reviewed_(<100),823042970,4 HYDROXYCYCLOHEX- ANEACETIC,0
No,No,not_reviewed_(<100),823042971,2 METHYLACETOACETIC,0
No,No,not_reviewed_(<100),823042972,N ACETYLASPARTIC,0
No,No,not_reviewed_(<100),823042973,3 HYDROXYSEBACIC,0
No,No,not_reviewed_(<100),823042974,VMA,0
No,No,not_reviewed_(<100),823042975,AGE - OA,0
No,No,not_reviewed_(<100),823042976,"CREATININE, RANDOM URINE",0
No,No,not_reviewed_(<100),823042977,CHROMOSOME REPORT-BLOOD,0
No,No,not_reviewed_(<100),823043054,"ANTI-MULLERIAN HORMONE (AMH), MALE",0
No,No,not_reviewed_(<100),823043059,"HEMATOLOGIC MALIGNANCY, CLARISURE",0
No,No,not_reviewed_(<100),823043070,"INFLIXIMAB AB, RHEUM",0
No,No,not_reviewed_(<100),823043071,"INFLIXIMAB LEVEL, RHEUM",0
No,No,not_reviewed_(<100),823043072,INTERPRETATION,0
No,No,not_reviewed_(<100),823043073,COMMENT,0
No,No,not_reviewed_(<100),823046613,COMPLEMENT COMPONENT C3C-QUEST,0
No,No,not_reviewed_(<100),823047029,APOLIPOPROTEIN B-QD,0
No,No,not_reviewed_(<100),1233043010,Addendum 5,0
No,No,not_reviewed_(<100),7230420027,WBC-LABCORP,0
No,No,not_reviewed_(<100),7230420028,RBC-LABCORP,0
No,No,not_reviewed_(<100),7230420029,HEMOGLOBIN-LABCORP,0
No,No,not_reviewed_(<100),7230420030,HEMATOCRIT-LABCORP,0
No,No,not_reviewed_(<100),7230420031,MCV-LABCORP,0
No,No,not_reviewed_(<100),7230420032,MCH-LABCORP,0
No,No,not_reviewed_(<100),7230420033,MCHC-LABCORP,0
No,No,not_reviewed_(<100),7230420034,RDW-LABCORP,0
No,No,not_reviewed_(<100),7230420035,PLATELETS-LABCORP,0
No,No,not_reviewed_(<100),7230420064,RPR -LABCORP,0
No,No,not_reviewed_(<100),7230420105, HBSAG SCREEN-LABCORP,0
No,No,not_reviewed_(<100),8230420017,"LYMPHOCYTES, ABSOLUTE",0
No,No,not_reviewed_(<100),8230420020,"CD19, ABSOLUTE",0
No,No,not_reviewed_(<100),8230420022,CD19 PERCENTAGE,0
No,No,not_reviewed_(<100),8230420028,"Fish, HER2/ neu, Paraffin Block",0
No,No,not_reviewed_(<100),8230420046,"GATING STRATEGY, LEUKEMIA",NULL
No,No,not_reviewed_(<100),8230420096,PATHOLOGIST INTERPRETATION - T-CELL BETA,0
No,No,not_reviewed_(<100),8230420104,RESULT RECEIVED-QUEST,0
No,No,not_reviewed_(<100),8230420111,NRAS MUTATION ANALYSIS,0
No,No,not_reviewed_(<100),8230420117,"MELANOMA, BRAF V600 MUTATION, COBAS",0
No,No,not_reviewed_(<100),8230420147,"EML4 - ALK GENE FUSION, PCR",0
No,No,not_reviewed_(<100),8230420187,HLA - B57:01,NULL
No,No,not_reviewed_(<100),8230420190,Comments,NULL
